"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1040","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)","4/23",0.164949565439307,0.671375921315401,0,0,2.03011524549253,3.65850218278556,"CLIP3;ZDHHC11;ZDHHC22;ZDHHC11B"
"1041","positive regulation of histone acetylation (GO:0035066)","4/23",0.164949565439307,0.671375921315401,0,0,2.03011524549253,3.65850218278556,"SMAD4;RPS6KA5;WBP2;MAPK3"
"1042","regulation of necroptotic process (GO:0060544)","4/23",0.164949565439307,0.671375921315401,0,0,2.03011524549253,3.65850218278556,"HSP90AA1;FLOT1;STUB1;ARHGEF2"
"1043","respiratory chain complex IV assembly (GO:0008535)","4/23",0.164949565439307,0.671375921315401,0,0,2.03011524549253,3.65850218278556,"PET100;COX18;COX14;COA6"
"1044","transcription initiation from RNA polymerase II promoter (GO:0006367)","17/140",0.165340635806125,0.671375921315401,0,0,1.33436267839073,2.40151585945797,"HDAC10;THRA;TAF11;NR1D2;RORB;NR1D1;GTF2H2;NR2C1;NR2F6;HDAC7;NR4A1;NCOR1;NR6A1;POLR2E;E2F3;MNAT1;POLR2L"
"1045","protein polyubiquitination (GO:0000209)","35/314",0.165873780486386,0.671375921315401,0,0,1.21234714601366,2.17801576127458,"UBE3A;UBE3B;FBXO22;UBE2L3;PSMD8;FBXL20;PSMD7;RNF213;RMND5A;RNF216;UBB;UBC;RBBP6;RPS27A;SKP1;SHPRH;WSB1;PPIL2;NHLRC3;UBE2B;FBXW7;FBXO2;UBE2QL1;FBXL15;CHFR;KLHL42;RBX1;CDC16;TTC3;TRAF5;CTNNB1;TPP2;STUB1;RNF187;TRIM56"
"1046","protein-containing complex subunit organization (GO:0043933)","14/112",0.166410240405942,0.671375921315401,0,0,1.37891192899227,2.47280167511044,"MAGI1;DMTN;KMT2A;CHCHD10;IL1RAP;SPG7;ADD2;PPP2R1A;CAPZA2;PTK2B;MDM4;MNAT1;DNM1L;VAMP2"
"1047","positive regulation of DNA-binding transcription factor activity (GO:0051091)","28/246",0.167920910952498,0.671375921315401,0,0,1.24080464607356,2.21392080097664,"HDAC4;APP;MTPN;TFRC;ADCY1;IL1RAP;CLU;TRIM8;NEUROD2;RPS6KA5;UBB;DDRGK1;STK36;UBC;FLOT1;RPS27A;PPARGC1B;PRKCB;NFKBIA;TRAF5;CTNNB1;TERF2IP;ADAM8;ARHGEF2;PPIA;CD200;HSPA1B;HSPA1A"
"1048","peptidyl-serine modification (GO:0018209)","20/169",0.168822005113203,0.671375921315401,0,0,1.29612065390261,2.30568243735534,"SRPK2;PNCK;GALNT16;DMPK;MAST4;PRKCB;MAST1;LMTK2;PKD1;RPS6KA5;SBK1;CAMKV;AKT2;DGKQ;MGAT5B;MKNK1;TLK1;MAPK1;MARK3;CAMK1G"
"1049","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","13/103",0.16887555013428,0.671375921315401,0,0,1.39410540090412,2.47954642107481,"DYNC1I2;ARF1;CLTA;KLC1;DYNLL1;DYNLL2;KLC2;CANX;CAPZA2;AP2S1;KIF3C;CTSD;SH3GL2"
"1050","anterograde axonal protein transport (GO:0099641)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KIF5C;HSPB1"
"1051","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"HLA-B;B2M"
"1052","aspartate family amino acid biosynthetic process (GO:0009067)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"ASNS;MTR"
"1053","axo-dendritic protein transport (GO:0099640)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KIF5C;HSPB1"
"1054","carbohydrate phosphorylation (GO:0046835)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"GNPTAB;ITPK1"
"1055","collecting duct development (GO:0072044)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"PTCH1;PKD1"
"1056","dendritic spine maintenance (GO:0097062)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"PRNP;INSR"
"1057","depyrimidination (GO:0045008)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"TDG;NEIL1"
"1058","endosomal vesicle fusion (GO:0034058)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"VPS4A;ANKFY1"
"1059","entry of bacterium into host cell (GO:0035635)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"CTNND1;CTNNB1"
"1060","hair cell differentiation (GO:0035315)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"MYO6;CTNNB1"
"1061","histone H3-K4 demethylation (GO:0034720)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KDM5A;KDM5D"
"1062","internal protein amino acid acetylation (GO:0006475)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KAT2A;MAPT"
"1063","mammary gland epithelial cell differentiation (GO:0060644)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"AKT2;ID2"
"1064","mitochondrial RNA processing (GO:0000963)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"SUPV3L1;ELAC2"
"1065","myeloid leukocyte mediated immunity (GO:0002444)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KMT2E;ADAM17"
"1066","negative regulation of appetite (GO:0032099)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"BBS2;NENF"
"1067","negative regulation of lipid kinase activity (GO:0090219)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RUBCN;PIP4K2C"
"1068","negative regulation of macrophage migration (GO:1905522)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"MIF;CD200"
"1069","negative regulation of microglial cell activation (GO:1903979)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"NR1D1;LDLR"
"1070","negative regulation of mitochondrial membrane potential (GO:0010917)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"PRELID1;MAPT"
"1071","negative regulation of muscle hypertrophy (GO:0014741)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"MLIP;SMAD4"
"1072","negative regulation of neuron projection regeneration (GO:0070571)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"PTPRS;THY1"
"1073","negative regulation of nitrogen compound metabolic process (GO:0051172)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"HSP90AB1;LDLR"
"1074","peptidyl-lysine deacetylation (GO:0034983)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"HDAC4;HDAC10"
"1075","platelet activating factor metabolic process (GO:0046469)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"CHPT1;PAFAH1B1"
"1076","positive regulation of dendritic cell chemotaxis (GO:2000510)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"C1QBP;CALR"
"1077","positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"WBP2;LMO3"
"1078","positive regulation of protein localization to early endosome (GO:1902966)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RDX;SORL1"
"1079","positive regulation of protein localization to endosome (GO:1905668)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RDX;SORL1"
"1080","progesterone receptor signaling pathway (GO:0050847)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"WBP2;UBE3A"
"1081","protein deglycosylation (GO:0006517)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"MAN2A2;MAN2A1"
"1082","protein localization to presynapse (GO:1905383)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"KIF5C;HSPB1"
"1083","regulation of collateral sprouting (GO:0048670)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"PTPRS;DCC"
"1084","regulation of dendritic cell chemotaxis (GO:2000508)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"C1QBP;CALR"
"1085","regulation of Golgi to plasma membrane protein transport (GO:0042996)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"CNST;PKDCC"
"1086","regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RPS7;UBB"
"1087","regulation of protein glycosylation (GO:0060049)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"CHP1;MT3"
"1088","regulation of protein localization to early endosome (GO:1902965)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RDX;SORL1"
"1089","regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"CHD6;MT3"
"1090","response to hydroperoxide (GO:0033194)","2/8",0.169348087190584,0.671375921315401,0,0,3.21323398971084,5.70605768895045,"RNF112;GPX3"
"1091","positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)","6/40",0.169434367015581,0.671375921315401,0,0,1.70211764705882,3.02175182896319,"SFPQ;UBB;RPS7;BAD;DNM1L;STYXL1"
"1092","regulation of nitric oxide biosynthetic process (GO:0045428)","6/40",0.169434367015581,0.671375921315401,0,0,1.70211764705882,3.02175182896319,"HSP90AA1;HSP90AB1;DDAH1;INSR;RAC1;CLU"
"1093","negative regulation of intracellular signal transduction (GO:1902532)","23/198",0.170206432605511,0.673818146280006,0,0,1.26929724742427,2.2475995574463,"NDUFA13;UBE2B;GSTP1;MAGI2;TWIST1;PEBP1;TSC2;TSC1;NR1D1;CIT;HDAC7;RNF157;PER1;FLCN;TMSB4X;DLG5;CPNE1;WWC3;NF1;THEM4;MARK3;SHANK2;PHLDA3"
"1094","positive regulation of transcription, DNA-templated (GO:0045893)","121/1183",0.171027101520578,0.676448142851499,0,0,1.10420786252354,1.94995737560181,"ZNF451;APP;TCERG1;PRDM2;RORB;ELK1;HMGN5;RPS6KA5;POGZ;NFATC2IP;MEF2A;MEF2C;MAP2K1;MLIP;SMARCC2;ANKRD49;PTOV1;POU3F2;ADCYAP1;PHIP;KMT2E;ENY2;KMT2A;KMT2C;KMT2B;TWIST1;XPC;NPAS2;ZNF827;UBB;DEAF1;DDRGK1;PCBP1;MYO6;DHX36;UBC;PPARGC1B;JUN;SMAD4;JUND;POU2F1;ZBTB16;CHCHD10;NR1D2;NR1D1;POU2F2;MT3;NFKBIA;MLLT10;AHI1;NR4A1;ID2;CAPRIN2;PIN1;RNF187;CDKN1C;KDM5A;MESP1;CSRNP3;ONECUT2;THRA;CHD8;MED19;ZC3H8;RSF1;PKD1;WDR43;MYDGF;FLCN;DBP;MED10;YWHAH;PEG3;ATRX;ETV1;EDF1;ARID1A;ARID1B;ETV5;SFPQ;KAT2A;ZEB2;HAX1;GAL;MTF2;ITGA6;MAPRE3;ITGB1BP1;ARHGEF2;TRIM56;HDAC4;CEBPB;NFIX;SMARCD3;HLF;WBP2;ASCL1;LAGE3;CAMKK2;CAND2;NSD1;E2F3;APBB1;RPS27A;MEF2D;MAPK3;MLXIP;SPAG8;PCGF5;MEIS3;USF1;GRIN1;PER1;KLF6;PITHD1;CTNNB1;AGRN;LPIN1;SSBP2;SSBP3;ZPR1"
"1095","negative regulation of cell projection organization (GO:0031345)","7/49",0.173439246708253,0.68536221050832,0,0,1.60770188545002,2.81657779440347,"PRNP;PTPRS;DCC;FKBP4;GRIN2B;MT3;YWHAH"
"1096","negative regulation of hydrolase activity (GO:0051346)","8/58",0.175108319946444,0.690696171748647,0,0,1.54353443673251,2.68937803684429,"CSTB;MAP2;ZCCHC9;RDX;GPATCH2;CHP1;ARL2;NEIL1"
"1097","regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)","8/58",0.175108319946444,0.690696171748647,0,0,1.54353443673251,2.68937803684429,"CLIP3;ADAM17;SPPL2B;GSTP1;CPNE1;HSPA1B;PTPN2;HSPA1A"
"1098","endomembrane system organization (GO:0010256)","23/199",0.176338924830651,0.69491669193281,0,0,1.26201499657501,2.19003447648565,"SEC16B;SUN1;COG7;DMPK;VPS4A;AP3D1;COG1;TOR1AIP2;DNM1;SYNE1;RNF112;GOLGA8B;SERP1;ALS2CL;HOOK2;TRAPPC11;SPTSSB;LAMTOR1;ARHGEF7;DNM1L;SEC31B;GOLGA8A;TMED4"
"1099","cellular response to topologically incorrect protein (GO:0035967)","5/32",0.177615382456139,0.696774034349694,0,0,1.78591171128485,3.08629624808886,"HSPB8;STUB1;TM7SF3;HSPA1B;HSPA1A"
"1100","negative regulation of cell-matrix adhesion (GO:0001953)","5/32",0.177615382456139,0.696774034349694,0,0,1.78591171128485,3.08629624808886,"DMTN;APOD;ITGB1BP1;PHLDB2;MAP4K4"
"1101","positive regulation of glucose transmembrane transport (GO:0010828)","5/32",0.177615382456139,0.696774034349694,0,0,1.78591171128485,3.08629624808886,"CLIP3;AKT2;INSR;SORBS1;ARPP19"
"1102","positive regulation of telomere maintenance (GO:0032206)","5/32",0.177615382456139,0.696774034349694,0,0,1.78591171128485,3.08629624808886,"SLX4;DHX36;ATRX;MAPK1;MAPK3"
"1103","regulation of dendrite morphogenesis (GO:0048814)","5/32",0.177615382456139,0.696774034349694,0,0,1.78591171128485,3.08629624808886,"CUX2;CAPRIN2;TNIK;LZTS1;YWHAH"
"1104","plasma membrane bounded cell projection assembly (GO:0120031)","31/278",0.182278389478255,0.708684352069309,0,0,1.21245650508808,2.06386789159898,"TRAF3IP1;CEP164;ASAP1;PKD1;MYLK;FGD4;PCM1;TCTN3;STK36;RAC1;WHAMM;PCNT;MAP4K4;BBS2;OFD1;DMTN;DNAAF1;DYNLL1;DYNLL2;MTSS1;DNM3;CCDC88A;AHI1;TTLL3;FAM161A;TNIK;ATP6V0D1;DZIP1;ARHGEF7;VCL;EXOC1"
"1105","histone modification (GO:0016570)","14/114",0.182923417388728,0.708684352069309,0,0,1.35118371719336,2.29523915805897,"HDAC4;ENY2;PRMT8;PHC1;HDAC10;UBE2B;EHMT2;BAZ2A;MT3;MORF4L1;KAT2A;RPS6KA5;ATXN7;NSD1"
"1106","acylglycerol metabolic process (GO:0006639)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"ABHD12;ABHD2;DGKQ;LPL;MGLL;DGKH"
"1107","carbohydrate catabolic process (GO:0016052)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"TPI1;PKM;PGAM1;ENO2;ALDOA;GAPDH"
"1108","endosome organization (GO:0007032)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"SNX3;ALS2CL;HOOK2;LAMTOR1;CLCN3;DNM1"
"1109","gluconeogenesis (GO:0006094)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"TPI1;MDH2;PGAM1;ENO2;ALDOA;GAPDH"
"1110","hexose metabolic process (GO:0019318)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"GALT;ADPGK;FPGT;HECTD4;APOD;ALDOA"
"1111","JNK cascade (GO:0007254)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"MAP2K4;UBB;UBC;RPS27A;MAP3K11;CRKL"
"1112","positive regulation of cation transmembrane transport (GO:1904064)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"GABBR2;KCNJ9;KCNMA1;AKAP6;KCNN2;KCNN3"
"1113","regulation of mitochondrial membrane potential (GO:0051881)","6/41",0.18379295634599,0.708684352069309,0,0,1.65339428571429,2.80075963173907,"PRELID1;UBB;BAD;AKT2;BCO2;MAPT"
"1114","apoptotic nuclear changes (GO:0030262)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"DICER1;EXOG;BLCAP;KPNB1"
"1115","cardiac muscle cell differentiation (GO:0055007)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"MESP1;AKAP13;MEF2C;SLC8A1"
"1116","extracellular matrix assembly (GO:0085029)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"NTNG1;LAMB1;LTBP3;GPM6B"
"1117","negative regulation of neuron differentiation (GO:0045665)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"CALR;CNTN4;ASCL1;B2M"
"1118","nucleotide-excision repair, DNA gap filling (GO:0006297)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"UBB;UBC;RPA1;RPS27A"
"1119","positive regulation of cell-substrate junction organization (GO:0150117)","4/24",0.184171237254481,0.708684352069309,0,0,1.92850293020778,3.26281350521906,"TSC1;THY1;RAC1;MAP4K4"
"1120","apoptotic DNA fragmentation (GO:0006309)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"DICER1;EXOG;KPNB1"
"1121","basement membrane organization (GO:0071711)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"NTNG1;FLRT2;LAMB1"
"1122","dendrite self-avoidance (GO:0070593)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"BSG;NPTN;CNTN4"
"1123","late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"CHMP4A;VPS36;VPS28"
"1124","membrane repolarization (GO:0086009)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"ATP1A1;ATP1B2;ATP1B1"
"1125","negative regulation of type I interferon-mediated signaling pathway (GO:0060339)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"STAT2;TTLL12;PTPN2"
"1126","nuclear transport (GO:0051169)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"ANP32A;PSIP1;BANF1"
"1127","positive regulation by host of viral transcription (GO:0043923)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"JUN;TAF11;NUCKS1"
"1128","positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"CD53;ADGRB1;FLOT1"
"1129","regulation of activin receptor signaling pathway (GO:0032925)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"FKBP1A;MAGI2;ACVR1B"
"1130","regulation of defense response to virus (GO:0050688)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"RNF216;TRAF3IP1;C1QBP"
"1131","regulation of leukocyte activation (GO:0002694)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"MIF;PJA2;CD200"
"1132","regulation of neurotransmitter transport (GO:0051588)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"MEF2C;FLOT1;SYN1"
"1133","response to organophosphorus (GO:0046683)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"DUOX1;VGF;DGKQ"
"1134","sympathetic nervous system development (GO:0048485)","3/16",0.185728693146891,0.708684352069309,0,0,2.2248709756697,3.74549977940663,"NF1;CTNNB1;ASCL1"
"1135","mitochondrial translation (GO:0032543)","13/105",0.186294031782232,0.708984189164141,0,0,1.36364747230239,2.29151280924748,"GADD45GIP1;PTCD3;MRPS26;MRPS25;MRPS12;MRPS34;MRPL28;MRPL23;MRPS5;MRPS18C;MRPL41;MRPL51;AURKAIP1"
"1136","actin polymerization or depolymerization (GO:0008154)","7/50",0.186462677898958,0.708984189164141,0,0,1.57022660147427,2.63723354278827,"CFL1;MICAL3;MICAL2;EVL;RAC1;GAS7;TTC17"
"1137","phosphatidic acid metabolic process (GO:0046473)","7/50",0.186462677898958,0.708984189164141,0,0,1.57022660147427,2.63723354278827,"GNPAT;DGKQ;ABHD8;DDHD1;LCLAT1;AGPAT3;DGKH"
"1138","regulation of cellular component movement (GO:0051270)","7/50",0.186462677898958,0.708984189164141,0,0,1.57022660147427,2.63723354278827,"ADAM17;CDK6;RPS19;ACTN1;MYCBP2;ZSWIM6;ACTN4"
"1139","protein polymerization (GO:0051258)","8/59",0.187059444957451,0.710628813284363,0,0,1.51318530615663,2.53659614653416,"GPX4;PIN1;CHMP4A;RAC1;MAPT;TPPP;GAS7;TTC17"
"1140","protein-DNA complex assembly (GO:0065004)","17/143",0.187488821555734,0.711635202519002,0,0,1.30237499148443,2.18022269120605,"CENPV;CETN2;ATRX;NAP1L3;RPA1;NAP1L2;XPC;RSF1;NAP1L1;GTF2H2;RBX1;PSMD8;PSMD7;UBB;UBC;MNAT1;RPS27A"
"1141","negative regulation of cell population proliferation (GO:0008285)","41/379",0.192456454138322,0.729850198997824,0,0,1.17221025212246,1.93166811696315,"CDKN1C;APP;BTG1;ATP8A2;CELF1;GSTP1;CHD5;DNAJB2;TBRG1;FLCN;STK11;CAMK2N1;FTH1;PTK2B;APOD;E2F3;ARID2;B2M;MAP2K1;IGFBP3;MAGI2;TSC2;TSC1;SOD2;MTSS1;FABP3;CDK6;DDAH1;WNK2;DLG5;ADGRB1;NF1;CTNNB1;MDM4;ITGB1BP1;GPLD1;CD200;GAS8;HSPA1B;PTPN2;HSPA1A"
"1142","apoptotic cell clearance (GO:0043277)","5/33",0.194273548095742,0.732355341847768,0,0,1.72203396283887,2.82153210659433,"ADGRB1;RAC1;XKR4;RHOBTB1;XKR6"
"1143","negative regulation of JNK cascade (GO:0046329)","5/33",0.194273548095742,0.732355341847768,0,0,1.72203396283887,2.82153210659433,"DNAJA1;PER1;NCOR1;GSTP1;MAPK8IP1"
"1144","regulation of neurotransmitter secretion (GO:0046928)","5/33",0.194273548095742,0.732355341847768,0,0,1.72203396283887,2.82153210659433,"RIMS2;MEF2C;PREPL;SYN1;BAIAP3"
"1145","regulation of protein localization to cell surface (GO:2000008)","5/33",0.194273548095742,0.732355341847768,0,0,1.72203396283887,2.82153210659433,"RIC3;HSP90AB1;CTNNB1;STX3;GPM6B"
"1146","signal transduction by p53 class mediator (GO:0072331)","5/33",0.194273548095742,0.732355341847768,0,0,1.72203396283887,2.82153210659433,"STK11;MYO6;ATRX;MDM4;PDK2"
"1147","regulation of cell cycle process (GO:0010564)","13/106",0.195310751268692,0.732355341847768,0,0,1.34890976491446,2.2029900479733,"L3MBTL1;UVRAG;CETN2;TTL;MYO19;FLCN;PIN1;CTNNB1;CALM3;BIRC6;PIK3C3;CALM1;CALM2"
"1148","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)","13/106",0.195310751268692,0.732355341847768,0,0,1.34890976491446,2.2029900479733,"PPP1R16B;INSR;NTRK3;TSC2;PDGFA;TWIST1;PTK2;MYDGF;HAX1;MAPK1;PIP4K2C;FBXL2;MAPK3"
